blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueKd/a,redKd/a,blueFirstTowerLane_['BOT_LANE'],blueFirstTowerLane_['MID_LANE'],blueFirstTowerLane_['TOP_LANE'],blueFirstTowerLane_[],blueDragnoType_['AIR_DRAGON'],blueDragnoType_['EARTH_DRAGON'],blueDragnoType_['FIRE_DRAGON'],blueDragnoType_['WATER_DRAGON'],blueDragnoType_[],redDragnoType_['AIR_DRAGON'],redDragnoType_['EARTH_DRAGON'],redDragnoType_['FIRE_DRAGON'],redDragnoType_['WATER_DRAGON'],redDragnoType_[],redFirstTowerLane_['BOT_LANE'],redFirstTowerLane_['MID_LANE'],redFirstTowerLane_['TOP_LANE'],redFirstTowerLane_[],blueWins
19279,3439,36,7.2,229,42,0,11,5,10,18,7,0,0,0,0,0,0,0,0,0,1,14543,3358,34,6.8,193,40,0,5,11,3,17,3,0,0,0,0,0,0,0,0,0,0,4.2,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17805,2280,35,7.0,241,35,0,9,8,9,15,1,0,0,0,0,0,0,0,0,0,0,16712,3802,35,7.0,231,52,0,8,9,6,12,3,0,0,0,0,0,0,0,1,1,1,2.25,1.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18824,5739,36,7.2,219,64,0,8,6,11,42,3,1,0,1,0,0,1,0,1,1,0,16859,3879,33,6.6,231,47,0,6,8,5,39,2,0,0,0,0,0,0,0,0,0,1,3.1666666666666665,1.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
15763,1593,35,7.0,220,45,0,5,9,6,23,5,0,0,0,0,0,0,0,0,0,0,17808,3108,37,7.4,229,60,0,9,5,9,17,6,0,0,0,0,0,0,0,0,0,0,1.2222222222222223,3.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16575,2090,35,7.0,260,40,0,5,3,7,19,6,0,0,0,0,0,0,0,0,0,0,14702,3257,35,7.0,211,46,0,3,5,3,17,4,0,0,0,0,0,0,0,1,1,0,4.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
15418,1748,33,6.6,185,35,0,6,15,6,13,3,0,0,0,0,0,0,0,0,0,0,20887,2669,38,7.6,215,84,0,15,6,14,19,4,0,0,0,0,0,0,0,1,1,1,0.8,4.833333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
33005,3870,55,11.0,109,0,0,19,14,57,0,0,1,0,2,2,0,0,0,0,0,0,31348,11333,52,10.4,99,0,0,14,19,40,0,0,0,0,1,1,0,0,0,0,0,0,5.428571428571429,2.8421052631578947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15968,2813,35,7.0,237,71,0,3,2,3,22,5,0,0,0,0,0,0,0,0,0,0,15598,2948,35,7.0,265,60,0,2,3,2,22,8,0,0,0,0,0,0,0,1,1,0,3.0,1.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16801,1551,36,7.2,238,62,0,5,1,6,19,2,0,0,0,0,0,0,0,0,0,0,14596,896,34,6.8,240,50,0,1,5,0,16,4,0,0,0,0,0,0,0,1,1,0,11.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
17127,3067,36,7.2,236,53,0,7,4,7,13,1,0,0,0,0,0,0,0,0,0,0,15210,3745,34,6.8,219,45,0,4,7,7,18,2,0,0,0,0,0,0,0,1,1,0,3.5,1.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
14766,2586,36,7.2,228,55,0,2,5,1,19,0,0,0,0,0,0,0,0,0,0,0,17991,5356,38,7.6,271,63,0,5,2,6,15,9,0,0,0,0,0,0,0,1,1,1,0.6,5.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
16240,3220,36,7.2,234,68,0,4,2,6,16,4,0,0,0,0,0,0,0,0,0,1,15457,2632,35,7.0,260,48,0,2,4,2,17,4,0,0,0,0,0,0,0,1,1,0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
17235,1210,36,7.2,253,55,0,6,2,8,19,10,0,0,0,0,0,0,0,0,0,0,14237,1312,32,6.4,229,46,0,2,6,1,39,9,0,0,0,0,0,0,0,1,1,0,7.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
15288,1108,34,6.8,213,48,0,4,13,8,21,3,0,0,0,0,0,0,0,1,1,0,19930,3380,37,7.4,215,52,0,13,4,20,15,5,0,0,0,0,0,0,0,0,0,0,0.9230769230769231,8.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
15702,4067,36,7.2,230,71,0,3,5,6,17,4,0,0,0,0,0,0,0,1,1,1,16662,2867,35,7.0,225,56,0,5,3,9,23,3,0,0,0,0,0,0,0,0,0,0,1.8,4.666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
34820,2260,56,11.2,121,0,0,26,26,53,0,0,0,0,1,1,0,0,0,0,0,0,34771,2336,58,11.6,120,0,0,26,26,65,0,0,1,0,1,1,0,0,0,0,0,0,3.0384615384615383,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18326,3848,37,7.4,237,71,0,8,4,15,39,2,0,0,0,0,0,0,0,1,1,0,15776,1196,35,7.0,245,60,0,4,8,4,56,5,0,0,0,0,0,0,0,0,0,0,5.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
14127,1457,32,6.4,221,40,0,2,9,2,18,4,0,0,0,0,0,0,0,0,0,0,18124,2749,35,7.0,229,60,0,9,2,11,18,4,0,0,0,0,0,0,0,1,1,0,0.4444444444444444,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
15891,4191,33,6.6,230,24,0,7,11,4,18,1,0,0,0,0,0,0,0,0,0,0,17254,3609,35,7.0,199,59,0,11,7,6,12,6,0,0,0,0,0,0,0,0,0,1,1.0,2.4285714285714284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16318,2818,35,7.0,264,44,0,4,5,4,14,4,0,0,0,0,0,0,0,0,0,0,16655,3275,34,6.8,244,53,0,5,4,9,15,2,0,0,0,0,0,0,0,1,1,1,1.6,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
16546,2771,35,7.0,239,55,0,7,8,6,14,4,0,0,0,0,0,0,0,0,0,0,17169,3449,34,6.8,234,56,0,8,7,12,13,2,0,0,0,0,0,0,0,1,1,0,1.625,2.857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20026,1016,36,7.2,242,41,0,16,2,19,13,3,0,0,0,0,0,0,0,1,1,0,13563,2118,31,6.2,188,47,0,2,16,2,9,2,0,0,0,0,0,0,0,0,0,0,17.5,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
14906,2671,33,6.6,204,39,0,4,7,5,24,4,0,0,0,0,0,0,0,0,0,0,16892,3267,34,6.8,242,47,0,7,4,12,34,8,0,0,0,0,0,0,0,1,1,0,1.2857142857142858,4.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
15439,2814,34,6.8,220,47,0,5,4,6,17,5,0,0,0,0,0,0,0,1,1,0,16093,3888,35,7.0,232,44,0,4,5,4,16,6,0,0,0,0,0,0,0,0,0,1,2.75,1.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
19223,3773,35,7.0,213,57,0,8,5,10,40,3,1,0,1,0,0,1,0,1,1,0,17168,4873,34,6.8,247,42,0,5,8,5,47,3,0,0,1,0,1,0,0,0,0,1,3.6,1.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16619,1794,33,6.6,199,42,0,6,6,9,17,2,0,0,0,0,0,0,0,0,0,0,15875,2460,35,7.0,216,52,0,6,6,8,17,2,0,0,0,0,0,0,0,0,0,0,2.5,2.3333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
33074,5449,55,11.0,111,0,0,22,16,59,0,0,1,0,1,1,0,0,0,0,0,0,31487,4094,52,10.4,91,0,0,16,22,42,0,0,0,0,0,0,0,0,0,0,0,0,5.0625,2.6363636363636362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16348,2398,34,6.8,224,55,0,6,8,3,17,10,0,0,0,0,0,0,0,0,0,0,17071,1271,34,6.8,204,46,0,8,6,9,62,9,0,0,0,0,0,0,0,0,0,0,1.125,2.8333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16893,3698,36,7.2,206,52,0,8,3,6,24,4,0,0,0,0,0,0,0,0,0,1,15061,3331,34,6.8,234,40,0,3,8,1,15,7,0,0,0,0,0,0,0,1,1,0,4.666666666666667,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31840,4380,54,10.8,111,0,0,19,21,37,0,0,0,0,0,0,0,0,0,0,0,0,32380,5145,54,10.8,111,0,0,21,19,56,4,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,4.052631578947368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17066,2061,35,7.0,205,60,0,8,13,8,16,6,0,0,0,0,0,0,0,1,1,0,19573,5453,35,7.0,187,37,0,13,8,11,21,6,1,0,1,0,1,0,0,0,0,1,1.2307692307692308,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
15537,4717,36,7.2,253,64,0,2,4,2,17,7,0,0,0,0,0,0,0,0,0,0,16406,681,36,7.2,269,64,0,4,2,5,16,6,0,0,0,0,0,0,0,1,1,1,1.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19728,5438,36,7.2,225,52,0,12,5,14,13,5,0,0,0,0,0,0,0,1,1,1,14505,3045,33,6.6,195,42,0,5,12,4,19,0,0,0,0,0,0,0,0,0,0,0,5.2,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
18731,3586,35,7.0,253,53,0,8,8,11,14,5,0,0,0,0,0,0,0,0,0,0,17671,4346,36,7.2,220,51,0,8,8,15,19,1,0,0,0,0,0,0,0,1,1,0,2.375,2.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19001,2246,36,7.2,257,60,0,10,4,13,21,19,0,0,0,0,0,0,0,0,0,1,15270,2335,34,6.8,209,50,0,4,10,4,48,7,0,0,0,0,0,0,0,1,1,0,5.75,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32939,3609,56,11.2,119,0,0,22,18,60,0,23,0,0,0,0,0,0,0,0,0,0,33547,1027,55,11.0,123,0,0,18,22,56,89,0,1,0,2,2,0,0,0,0,0,0,4.555555555555555,3.3636363636363638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
16201,6511,35,7.0,238,59,0,5,2,4,74,1,0,0,0,0,0,0,0,1,1,0,14507,1557,33,6.6,216,40,0,2,5,2,16,5,0,0,0,0,0,0,0,0,0,1,4.5,0.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
14793,2933,34,6.8,262,40,0,2,2,1,23,7,0,0,0,0,0,0,0,0,0,0,14745,2345,34,6.8,242,47,0,2,2,2,21,3,0,0,0,0,0,0,0,0,0,0,1.5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
30856,5071,53,10.6,112,0,0,17,16,31,15,0,0,0,0,0,0,0,0,0,0,0,31061,4361,53,10.6,117,0,0,16,17,29,0,6,0,0,0,0,0,0,0,0,0,0,3.0,2.6470588235294117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16842,4692,35,7.0,218,53,0,6,7,9,17,5,0,0,0,0,0,0,0,1,1,0,16480,1600,34,6.8,211,45,0,7,6,11,19,4,0,0,0,0,0,0,0,0,0,0,2.142857142857143,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
16780,1645,35,7.0,236,66,0,6,9,10,19,1,0,0,0,0,0,0,0,1,1,0,17415,2105,33,6.6,240,37,0,9,6,11,15,6,0,0,0,0,0,0,0,0,0,1,1.7777777777777777,3.3333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16610,7555,35,7.0,265,46,0,2,4,2,39,1,0,0,0,0,0,0,0,0,0,1,16730,4980,37,7.4,257,60,0,4,2,6,17,5,1,0,1,0,1,0,0,1,1,0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
19251,3025,36,7.2,220,54,0,11,7,10,20,5,0,0,0,0,0,0,0,0,0,0,15774,1354,34,6.8,204,58,0,7,11,5,17,4,0,0,0,0,0,0,0,1,1,0,3.0,1.0909090909090908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16286,4966,34,6.8,231,52,0,4,1,6,17,4,0,0,0,0,0,0,0,0,0,1,14480,3205,33,6.6,257,52,0,1,4,0,16,10,0,0,0,0,0,0,0,1,1,0,10.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18122,2577,35,7.0,224,51,0,10,4,9,20,5,0,0,0,0,0,0,0,0,0,0,16746,1471,35,7.0,258,43,0,4,10,6,17,2,0,0,0,0,0,0,0,0,0,0,4.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
35054,2819,59,11.8,118,0,0,33,21,82,0,0,1,0,1,1,0,0,0,0,0,0,32643,2810,55,11.0,90,0,0,21,33,55,0,0,0,0,0,0,0,0,0,0,0,0,5.476190476190476,2.303030303030303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17120,3490,34,6.8,217,50,0,8,8,11,15,4,0,0,0,0,0,0,0,0,0,0,17809,3959,35,7.0,245,51,0,8,8,12,18,3,0,0,0,0,0,0,0,0,0,0,2.375,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17079,4619,37,7.4,254,43,0,5,7,8,45,7,0,0,0,0,0,0,0,0,0,0,17310,3660,37,7.4,246,56,0,7,5,8,45,5,0,0,0,0,0,0,0,0,0,0,1.8571428571428572,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
14406,2611,32,6.4,205,43,0,3,3,5,18,11,0,0,0,0,0,0,0,0,0,0,15615,2565,34,6.8,254,44,0,3,3,5,62,8,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
14617,1532,33,6.6,214,45,0,2,11,4,36,2,0,0,0,0,0,0,0,0,0,0,19538,5683,39,7.8,232,66,0,11,2,14,20,5,0,0,0,0,0,0,0,1,1,1,0.5454545454545454,12.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
16877,2647,35,7.0,229,57,0,5,9,5,16,1,0,0,0,0,0,0,0,0,0,1,19064,3564,37,7.4,245,65,0,9,5,11,30,2,0,0,0,0,0,0,0,1,1,0,1.1111111111111112,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
38347,2840,42,8.4,188,28,0,23,20,19,25,0,0,0,2,0,1,1,0,0,0,0,37562,5462,40,8.0,217,9,0,20,23,16,17,0,1,0,2,1,1,0,0,0,0,0,2.1,1.565217391304348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
16526,2421,35,7.0,241,42,0,6,3,4,17,5,0,0,0,0,0,0,0,0,0,0,14853,2763,35,7.0,216,64,0,3,6,2,14,4,0,0,0,0,0,0,0,1,1,0,3.3333333333333335,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
15491,2796,33,6.6,181,72,0,5,4,6,42,1,0,0,0,0,0,0,0,0,0,1,16621,4001,33,6.6,263,56,0,4,5,6,37,5,0,0,0,0,0,0,0,0,0,0,2.75,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15121,3436,33,6.6,203,63,0,3,7,2,17,2,0,0,0,0,0,0,0,0,0,0,16110,1554,34,6.8,188,46,0,7,3,13,14,3,0,0,0,0,0,0,0,1,1,0,0.7142857142857143,6.666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18192,1492,36,7.2,229,51,0,8,2,7,21,2,1,0,1,0,1,0,0,1,1,1,14959,1709,34,6.8,248,42,0,2,8,3,14,6,0,0,0,0,0,0,0,0,0,0,7.5,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16024,2774,36,7.2,241,56,0,3,6,3,14,3,0,0,0,0,0,0,0,1,1,0,16162,875,36,7.2,254,36,0,6,3,3,14,3,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
18034,2919,36,7.2,239,63,0,9,5,8,11,7,0,0,0,0,0,0,0,0,0,0,16604,3024,35,7.0,213,64,0,5,9,5,16,1,0,0,0,0,0,0,0,1,1,0,3.4,1.1111111111111112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
16181,2621,33,6.6,165,42,0,8,7,4,20,1,0,0,0,0,0,0,0,1,1,1,17022,2772,33,6.6,202,51,0,7,8,10,14,3,0,0,0,0,0,0,0,0,0,0,1.7142857142857142,2.125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15277,2887,35,7.0,220,59,0,3,5,7,43,2,0,0,0,0,0,0,0,0,0,0,16270,2125,33,6.6,237,60,0,5,3,5,16,16,0,0,0,0,0,0,0,0,0,0,2.0,3.3333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15986,2386,34,6.8,242,48,0,5,7,3,31,7,0,0,0,0,0,0,0,0,0,0,17884,2159,37,7.4,256,64,0,7,5,8,20,5,0,0,0,0,0,0,0,1,1,0,1.1428571428571428,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18049,1289,36,7.2,247,52,0,6,2,7,22,4,1,0,1,0,1,0,0,0,0,1,15361,2931,33,6.6,255,51,0,2,6,3,14,6,0,0,0,0,0,0,0,1,1,0,6.5,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
16165,5150,35,7.0,237,56,0,4,2,5,17,5,0,0,0,0,0,0,0,1,1,0,14591,3391,33,6.6,241,56,0,2,4,0,61,4,0,0,0,0,0,0,0,0,0,1,4.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
15638,1653,33,6.6,229,36,0,5,8,4,16,6,0,0,0,0,0,0,0,0,0,0,18774,1559,36,7.2,227,51,0,8,5,6,40,3,1,0,1,0,1,0,0,0,0,1,1.125,2.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
17434,2474,35,7.0,196,61,0,7,6,11,17,3,0,0,0,0,0,0,0,0,0,1,16680,1895,35,7.0,213,63,0,6,7,10,15,4,0,0,0,0,0,0,0,1,1,0,3.0,2.2857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18337,3762,37,7.4,202,57,0,10,2,14,21,5,0,0,0,0,0,0,0,0,0,0,14596,3346,33,6.6,209,53,0,2,10,2,62,6,0,0,0,0,0,0,0,0,0,0,12.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16994,3003,35,7.0,193,43,0,9,8,9,18,6,0,0,0,0,0,0,0,1,1,0,16160,1455,32,6.4,193,40,0,8,9,3,17,2,0,0,0,0,0,0,0,0,0,0,2.25,1.2222222222222223,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
17772,3074,36,7.2,244,48,0,7,2,16,20,7,0,0,0,0,0,0,0,0,0,1,14150,3350,32,6.4,194,48,0,2,7,4,21,6,0,0,0,0,0,0,0,0,0,0,11.5,0.8571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
17861,3176,36,7.2,263,56,0,8,1,6,13,5,0,0,0,0,0,0,0,0,0,0,13767,1840,32,6.4,215,47,0,1,8,1,13,3,0,0,0,0,0,0,0,1,1,0,14.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
16079,1259,34,6.8,227,72,0,4,2,4,19,5,0,0,0,0,0,0,0,1,1,1,14908,4468,35,7.0,216,51,0,2,4,1,21,3,0,0,0,0,0,0,0,0,0,0,4.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
16526,2326,33,6.6,216,40,0,8,4,10,19,9,0,0,0,0,0,0,0,1,1,0,15579,1924,34,6.8,197,63,0,4,8,6,17,5,0,0,0,0,0,0,0,0,0,0,4.5,1.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
18087,3562,38,7.6,238,44,0,10,6,2,41,0,0,0,0,0,0,0,0,0,0,1,15355,1005,33,6.6,175,51,0,6,10,4,30,9,0,0,0,0,0,0,0,1,1,0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
14950,1663,34,6.8,233,60,0,2,7,3,17,3,0,0,0,0,0,0,0,0,0,0,17602,3767,36,7.2,247,56,0,7,2,8,34,4,0,0,0,0,0,0,0,1,1,0,0.7142857142857143,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
