gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragnoType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragnoType,redDragon,redRiftHeralds
4085317287,0,15631,2771,32,6.4,166,33,0,7,7,11,17,4,0,0,[],0,0,0,0,0,0,[],0,0,1,17337,1797,34,6.8,224,51,0,7,7,10,16,3,0,0,[],0,0,0,0,0,0,[],0,0
4192796381,0,15390,3145,32,6.4,212,37,0,5,12,7,24,8,0,0,[],0,0,0,0,0,0,[],0,0,1,18773,3553,37,7.4,178,64,0,12,5,20,60,5,0,0,[],0,0,0,0,0,0,[],0,0
4146134849,1,17272,3472,34,6.8,210,40,0,8,8,11,18,8,0,0,[],0,0,0,0,0,0,[],0,0,0,16015,3469,32,6.4,149,32,0,8,8,12,23,5,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4179689303,1,16707,3682,33,6.6,164,44,0,9,8,8,17,1,0,0,[],0,0,0,0,0,0,[],0,0,0,16564,2864,35,7.0,232,36,0,8,9,4,13,4,0,0,[],0,0,0,0,0,0,[],0,0
4144562014,0,16673,2558,34,6.8,221,51,0,5,12,3,14,2,0,0,[],0,0,0,0,0,0,[],0,0,1,19869,4299,37,7.4,235,60,0,12,5,17,17,3,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0
4070637478,1,20034,1309,35,7.0,208,44,0,15,8,14,17,4,0,0,[],0,0,0,0,0,0,[],0,0,0,16535,2100,32,6.4,195,37,0,8,15,7,22,6,0,0,[],0,0,0,0,0,0,[],0,0
3772841924,1,16230,3045,33,6.6,224,44,0,5,5,8,17,4,0,0,[],0,0,0,0,0,0,[],0,0,0,16384,3434,35,7.0,254,44,0,5,5,3,17,5,0,0,[],0,0,0,0,0,0,[],0,0
4179689432,1,32864,5214,53,10.6,120,0,0,19,19,45,14,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,0,31712,4997,55,11.0,125,0,0,19,19,41,0,0,0,0,[],0,0,0,0,0,0,[],0,0
4087414802,1,21541,5511,36,7.2,235,44,0,8,2,9,18,0,1,1,['BOT_LANE'],5,4,0,1,1,1,['FIRE_DRAGON'],1,1,0,11304,2704,23,4.6,111,28,0,2,8,1,6,2,0,0,[],0,0,0,0,0,0,[],0,0
4260954165,1,15983,5458,35,7.0,249,44,0,4,3,3,16,2,0,0,[],0,0,0,0,0,0,[],0,0,0,15003,2223,35,7.0,232,52,0,3,4,4,29,9,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,1
4137746489,1,19759,4004,37,7.4,187,48,0,16,7,14,11,2,0,0,[],0,0,0,0,0,0,[],0,0,0,16005,2895,33,6.6,167,34,0,7,16,6,15,1,0,0,[],0,0,0,0,0,0,[],0,0
4144038025,0,14219,2244,34,6.8,213,56,0,1,5,1,14,0,0,0,[],0,0,0,0,0,0,[],0,0,1,16040,3315,35,7.0,239,44,0,5,1,5,16,3,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4172349585,1,17077,4307,35,7.0,198,33,0,9,5,7,16,3,0,0,[],0,0,0,0,0,0,[],0,0,0,15687,2237,33,6.6,194,44,0,5,9,4,15,2,0,0,[],0,0,0,0,0,0,[],0,0
4260429976,0,17569,5494,34,6.8,250,57,0,7,3,10,16,5,1,0,['BOT_LANE'],1,0,0,1,0,1,['AIR_DRAGON'],1,0,1,15841,1786,32,6.4,225,50,0,3,7,2,10,3,0,0,[],1,0,1,0,0,0,[],0,1
4101570726,0,14999,3924,35,7.0,235,50,0,2,5,2,22,5,0,0,[],0,0,0,0,0,0,[],0,0,1,16987,4612,36,7.2,253,61,0,5,2,7,53,7,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4118347991,1,16543,3423,35,7.0,225,47,0,7,7,5,17,3,0,0,[],0,0,0,0,0,0,[],0,0,0,17018,3013,36,7.2,223,52,0,7,7,6,16,4,0,0,[],0,0,0,0,0,0,[],0,0
4119920871,0,14471,1436,33,6.6,194,44,0,4,11,5,15,4,0,0,[],0,0,0,0,0,0,[],0,0,1,19563,813,36,7.2,243,44,0,11,4,13,19,7,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0
4110483702,0,37752,3884,41,8.2,190,12,0,28,37,28,138,1,0,0,[],0,0,0,0,0,0,[],0,0,1,43272,5257,45,9.0,240,6,0,37,28,57,34,2,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0
4085317887,0,33016,2570,53,10.6,119,0,0,21,21,44,18,0,0,0,[],1,1,0,0,0,0,[],0,0,1,33543,5843,55,11.0,95,0,0,21,21,54,21,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4113629440,1,42395,3762,47,9.4,270,16,0,32,25,24,119,0,1,0,['MID_LANE'],2,1,1,0,0,1,['FIRE_DRAGON'],1,0,0,38751,4551,46,9.2,212,38,0,25,32,23,18,5,0,0,[],0,0,0,0,0,0,[],0,0
4195418377,0,14883,958,33,6.6,234,60,0,2,5,2,35,8,0,0,[],0,0,0,0,0,0,[],0,0,1,15943,2888,35,7.0,214,61,0,5,2,5,41,2,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0
4183359755,1,15676,5871,35,7.0,258,60,0,3,3,3,13,2,0,0,[],0,0,0,0,0,0,[],0,0,0,14756,4501,34,6.8,204,56,0,3,3,2,12,1,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
4165533961,0,13814,2727,29,5.8,155,23,0,6,12,4,15,0,0,0,[],0,0,0,0,0,0,[],0,0,1,21493,3846,37,7.4,224,62,0,12,6,10,13,2,1,0,['BOT_LANE'],2,1,0,1,0,1,['EARTH_DRAGON'],1,1
4195942665,0,16138,1923,34,6.8,198,40,0,7,5,10,39,2,0,0,[],0,0,0,0,0,0,[],0,0,1,16398,2563,35,7.0,228,64,0,5,7,8,43,2,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
4181786902,0,16330,2520,34,6.8,230,32,0,7,6,6,17,9,0,0,[],0,0,0,0,0,0,[],0,0,1,16516,3891,35,7.0,238,75,0,6,7,7,17,4,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4186505503,1,33736,2171,55,11.0,118,0,0,22,22,62,0,0,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0,0,31858,3433,53,10.6,101,0,0,22,22,52,39,0,0,0,[],0,0,0,0,0,0,[],0,0
3952673070,0,18673,2328,35,7.0,230,43,0,11,8,12,18,8,0,0,[],0,0,0,0,0,0,[],0,0,1,18790,3443,35,7.0,258,54,0,8,11,12,23,4,0,0,[],0,0,0,0,0,0,[],0,0
4074832188,0,16381,2996,33,6.6,210,46,0,6,11,3,32,4,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0,1,17623,3063,35,7.0,193,44,0,11,6,14,23,3,0,0,[],0,0,0,0,0,0,[],0,0
4098949441,0,14839,1589,31,6.2,193,44,0,4,13,4,19,5,0,0,[],0,0,0,0,0,0,[],0,0,1,19591,2076,36,7.2,243,44,0,13,4,8,23,3,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0
4259381576,0,14385,4890,33,6.6,231,50,0,2,4,1,24,10,0,0,[],0,0,0,0,0,0,[],0,1,1,16643,3113,37,7.4,265,49,0,4,2,5,69,5,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0
4179165582,0,16164,4084,33,6.6,209,68,0,5,8,9,18,6,0,0,[],0,0,0,0,0,0,[],0,0,1,17013,2008,36,7.2,225,48,0,8,5,9,20,4,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,1
4181787024,1,17508,4708,37,7.4,211,36,0,10,5,11,11,1,0,0,[],0,0,0,0,0,0,[],0,0,0,15464,3514,34,6.8,215,52,0,5,10,6,15,1,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0
4115726763,1,16504,1654,34,6.8,188,43,0,7,11,5,12,3,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,0,18292,1147,36,7.2,206,52,0,11,7,11,14,4,0,0,[],0,0,0,0,0,0,[],0,0
4174971308,1,17841,1816,36,7.2,220,57,0,9,5,11,39,5,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,1,0,16562,2037,36,7.2,239,54,0,5,9,3,40,3,0,0,[],0,0,0,0,0,0,[],0,0
4138795458,0,13746,3221,33,6.6,212,44,0,1,8,0,17,0,0,0,[],0,0,0,0,0,0,[],0,0,1,16480,1505,35,7.0,241,49,0,8,1,5,19,4,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
4147708382,1,16195,4665,34,6.8,215,45,0,6,3,7,16,2,0,0,[],0,0,0,0,0,0,[],0,0,0,14651,4821,33,6.6,220,40,0,3,6,5,12,5,0,0,[],0,0,0,0,0,0,[],0,0
4073783791,1,17769,2324,36,7.2,218,41,0,10,5,10,25,8,0,0,[],0,0,0,0,0,0,[],0,1,0,15676,1726,34,6.8,207,50,0,5,10,4,19,5,0,0,[],0,0,0,0,0,0,[],0,0
4189127151,1,15388,2363,34,6.8,210,46,0,5,4,9,14,4,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,0,15286,4751,35,7.0,218,60,0,4,5,1,33,2,0,0,[],0,0,0,0,0,0,[],0,0
4190700119,0,15110,3045,31,6.2,175,41,0,5,9,10,15,4,0,0,[],0,0,0,0,0,0,[],0,0,1,18188,3978,37,7.4,233,66,0,9,5,5,18,0,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,1
4176544361,1,17489,5264,33,6.6,221,31,0,9,9,15,42,6,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0,0,17718,3543,36,7.2,223,54,0,9,9,9,43,5,0,0,[],0,0,0,0,0,0,[],0,1
4148757100,0,14469,3644,31,6.2,170,40,0,5,11,7,60,1,0,0,[],0,0,0,0,0,0,[],0,0,1,19828,5328,36,7.2,203,57,0,11,5,13,15,1,1,0,['BOT_LANE'],1,0,0,1,0,0,[],0,0
4145611373,0,15297,3692,36,7.2,217,52,0,4,7,10,14,1,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,1,17270,3110,36,7.2,243,44,0,7,4,8,13,5,0,0,[],0,0,0,0,0,0,[],0,0
4103144139,0,12148,3828,28,5.6,177,31,0,0,14,0,14,1,0,0,[],0,0,0,0,0,0,[],0,0,1,22336,5276,39,7.8,249,76,0,14,0,12,41,4,1,0,['MID_LANE'],3,2,0,1,0,1,['FIRE_DRAGON'],1,1
4137222882,0,16406,2781,37,7.4,234,51,0,4,3,6,23,4,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0,1,14673,2711,34,6.8,212,39,0,3,4,3,17,5,0,0,[],0,0,0,0,0,0,[],0,0
3973120747,1,18413,2198,36,7.2,212,44,0,10,6,14,39,4,0,0,[],0,0,0,0,0,0,[],0,0,0,17930,3580,35,7.0,225,51,0,6,10,6,40,6,0,0,[],0,0,0,0,0,0,[],0,0
4164485868,0,15391,3611,34,6.8,201,48,0,5,2,5,18,3,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,1,14863,1628,33,6.6,230,39,0,2,5,2,23,4,0,0,[],0,0,0,0,0,0,[],0,0
3814785796,0,16276,2571,34,6.8,243,42,0,4,9,3,16,2,0,0,[],0,0,0,0,0,0,[],0,0,1,19132,3517,37,7.4,240,66,0,9,4,13,21,3,0,0,[],0,0,0,0,0,0,[],0,0
3935372061,0,17451,2966,37,7.4,228,48,0,7,6,5,18,5,0,0,[],0,0,0,0,0,0,[],0,0,1,16239,2619,34,6.8,182,48,0,6,7,11,20,2,0,0,[],0,0,0,0,0,0,[],0,0
4002480944,0,14412,1262,34,6.8,189,52,0,3,6,1,175,3,0,0,[],0,0,0,0,0,0,[],0,1,1,16572,3407,36,7.2,205,49,0,6,3,4,20,3,0,0,[],0,0,0,0,0,0,[],0,0
4091085618,1,16434,3934,32,6.4,204,49,0,7,7,11,18,5,0,0,[],0,0,0,0,0,0,[],0,0,0,16400,2755,32,6.4,214,34,0,7,7,9,21,11,0,0,[],0,0,0,0,0,0,[],0,0
4204331832,1,33753,5703,57,11.4,115,0,0,26,23,53,22,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,0,33513,4045,54,10.8,111,0,0,23,26,56,0,0,0,0,[],1,1,0,0,0,0,[],0,0
3846767456,0,17419,3959,35,7.0,239,56,0,6,7,6,15,2,0,0,[],0,0,0,0,0,0,[],0,0,1,17485,3150,36,7.2,213,56,0,7,6,5,17,1,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
3931702141,1,16335,2520,36,7.2,232,45,0,6,3,3,18,4,0,0,[],0,0,0,0,0,0,[],0,0,0,15877,852,35,7.0,229,56,0,3,6,5,22,2,0,0,[],0,0,0,0,0,0,[],0,0
4069589891,1,20000,5080,36,7.2,261,48,0,11,7,13,18,6,1,0,['BOT_LANE'],1,0,0,1,0,1,['FIRE_DRAGON'],1,0,0,17039,5029,34,6.8,196,51,0,7,11,11,21,4,0,0,[],0,0,0,0,0,0,[],0,0
4179166083,0,14627,3102,34,6.8,212,49,0,3,6,3,45,3,0,0,[],0,0,0,0,0,0,[],0,0,1,16635,2860,34,6.8,247,47,0,6,3,6,39,8,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4088988577,0,16116,1846,32,6.4,167,40,0,8,14,8,20,3,0,0,[],0,0,0,0,0,0,[],0,0,1,20262,5227,36,7.2,248,47,0,14,8,13,23,4,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4093707170,0,16012,3012,35,7.0,234,64,0,4,7,6,19,2,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0,1,17622,2982,36,7.2,254,52,0,7,4,9,19,1,0,0,[],0,0,0,0,0,0,[],0,0
4154000328,0,17904,3004,32,6.4,185,40,0,12,7,17,19,8,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0,1,15861,1674,32,6.4,168,36,0,7,12,9,63,5,0,0,[],0,0,0,0,0,0,[],0,0
4159767530,1,16545,1945,36,7.2,244,49,0,6,2,7,22,6,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,0,14535,2850,33,6.6,240,43,0,2,6,3,20,4,0,0,[],0,0,0,0,0,0,[],0,0
4012966902,1,17739,2194,34,6.8,189,43,0,10,9,17,21,7,0,0,[],0,0,0,0,0,0,[],0,0,0,18171,1676,35,7.0,206,56,0,9,10,14,20,7,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4083745813,0,14070,1945,33,6.6,201,60,0,1,6,2,15,0,0,0,[],0,0,0,0,0,0,[],0,0,1,17145,3865,37,7.4,243,63,0,6,1,6,18,5,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,1
4151903265,0,15129,4154,34,6.8,185,32,0,5,7,4,20,1,0,0,[],0,0,0,0,0,0,[],0,0,1,16322,2202,36,7.2,210,36,0,7,5,7,14,0,0,0,[],0,0,0,0,0,0,[],0,0
3954246692,0,14807,4161,36,7.2,238,52,0,1,4,1,16,4,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,1,16232,2257,36,7.2,249,50,0,4,1,3,16,1,0,0,[],0,0,0,0,0,0,[],0,0
3966829621,0,14305,1775,34,6.8,237,48,0,1,9,1,19,1,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0,1,17265,1901,35,7.0,233,47,0,9,1,5,21,7,0,0,[],0,0,0,0,0,0,[],0,0
4123591753,0,18019,1069,34,6.8,208,44,0,9,10,9,15,5,0,0,[],0,0,0,0,0,0,[],0,1,1,17255,1480,36,7.2,218,40,0,10,9,10,66,6,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4123067465,0,40440,3217,45,9.0,205,32,0,27,43,24,26,1,0,0,[],1,0,1,0,0,0,[],0,0,1,45728,4178,49,9.8,214,41,0,43,27,30,28,2,1,0,['BOT_LANE'],1,0,0,1,0,1,"['AIR_DRAGON', 'WATER_DRAGON']",2,0
4141417556,1,18708,3758,38,7.6,235,60,0,9,6,8,21,5,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,0,17321,2586,35,7.0,235,34,0,6,9,10,20,2,0,0,[],0,0,0,0,0,0,[],0,1
4081648769,1,19793,3358,37,7.4,236,59,0,12,9,19,21,2,0,0,[],0,0,0,0,0,0,[],0,0,0,16677,2617,34,6.8,200,47,0,9,12,10,13,5,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4087415949,1,17320,1745,36,7.2,229,56,0,7,3,6,41,5,0,0,[],0,0,0,0,0,0,[],0,0,0,15061,2019,33,6.6,244,48,0,3,7,3,39,4,0,0,[],0,0,0,0,0,0,[],0,0
4062250201,1,15884,3719,36,7.2,262,66,0,4,2,3,16,6,0,0,[],0,0,0,0,0,0,[],0,1,0,14889,3264,34,6.8,214,53,0,2,4,2,18,5,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4203808020,1,18136,4376,37,7.4,255,51,0,7,4,6,16,5,0,0,[],0,0,0,0,0,0,[],0,0,0,14888,2603,35,7.0,218,44,0,4,7,5,37,5,0,0,[],0,0,0,0,0,0,[],0,0
4154524955,0,39168,3653,43,8.6,191,61,0,21,41,26,40,2,0,0,[],1,1,0,0,0,1,['EARTH_DRAGON'],1,0,1,45839,4806,46,9.2,244,32,0,41,21,37,53,1,1,0,['BOT_LANE'],3,0,2,1,0,0,['FIRE_DRAGON'],1,0
4165535097,0,15188,2253,31,6.2,190,47,0,4,8,6,18,5,0,0,[],0,0,0,0,0,0,[],0,0,1,17727,5677,34,6.8,221,44,0,8,4,10,21,6,0,0,[],0,0,0,0,0,0,[],0,0
4097901995,1,15030,2065,33,6.6,223,45,0,4,6,3,16,2,0,0,[],0,0,0,0,0,0,[],0,0,0,17020,3145,36,7.2,259,43,0,6,4,2,34,6,0,0,[],0,0,0,0,0,0,[],0,0
4105766350,0,16141,4071,34,6.8,230,33,0,6,8,9,18,5,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0,1,16180,3045,34,6.8,205,53,0,8,6,6,24,2,0,0,[],0,0,0,0,0,0,[],0,1
4099474976,1,49018,7203,51,10.2,260,12,0,44,30,38,32,2,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,0,41856,3056,49,9.8,212,23,0,30,44,33,28,3,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4215342642,1,17620,3520,36,7.2,205,61,0,8,4,6,18,9,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0,0,14948,2768,33,6.6,191,41,0,4,8,2,103,3,0,0,[],0,0,0,0,0,0,[],0,0
4075357758,1,17227,3302,35,7.0,234,56,0,7,4,8,16,3,0,0,[],0,0,0,0,0,0,[],0,0,0,15365,3440,35,7.0,232,63,0,4,7,2,35,5,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
4099475018,0,16331,2186,34,6.8,231,58,0,6,8,7,41,5,0,0,[],0,0,0,0,0,0,[],0,0,1,17787,3477,36,7.2,237,52,0,8,6,9,40,4,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4166059610,1,15218,2688,33,6.6,233,46,0,3,8,5,12,4,0,0,[],0,0,0,0,0,0,[],0,0,0,17804,3944,35,7.0,237,58,0,8,3,16,15,2,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4183885424,1,34996,3796,55,11.0,115,0,0,30,24,71,0,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,0,34493,4143,55,11.0,114,0,0,24,30,45,0,0,0,0,[],1,1,0,0,0,0,[],0,0
4202759804,0,15582,5137,35,7.0,234,61,0,2,3,2,14,5,0,0,[],0,0,0,0,0,0,[],0,0,1,15851,2201,34,6.8,242,53,0,3,2,5,16,1,0,0,[],0,0,0,0,0,0,[],0,0
4085843635,1,20353,1803,36,7.2,237,49,0,14,5,20,19,3,0,0,[],0,0,0,0,0,0,[],0,0,0,13891,1341,31,6.2,181,45,0,5,14,1,13,5,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
4161341108,0,17008,2098,35,7.0,217,40,0,8,10,8,16,4,0,0,[],0,0,0,0,0,0,[],0,0,1,18133,4008,37,7.4,236,64,0,10,8,9,59,7,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0
3972073167,0,17498,3273,34,6.8,223,43,0,8,7,8,25,7,0,0,[],0,0,0,0,0,0,[],0,0,1,16560,1875,33,6.6,229,32,0,7,8,7,18,6,0,0,[],0,0,0,0,0,0,[],0,0
3943761619,1,16273,2268,35,7.0,219,34,0,6,5,7,18,1,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,0,15613,2108,35,7.0,212,47,0,5,6,6,14,6,0,0,[],0,0,0,0,0,0,[],0,0
4080600792,0,14422,1897,32,6.4,195,44,0,4,1,3,19,4,0,0,[],0,0,0,0,0,0,[],0,0,1,14064,2639,34,6.8,220,33,0,1,4,1,17,9,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4034987754,0,17621,3411,36,7.2,229,60,0,6,8,7,18,3,0,0,[],0,0,0,0,0,0,[],0,0,1,17592,3207,36,7.2,225,66,0,8,6,7,39,2,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0
4119398126,1,37097,5469,45,9.0,212,96,0,24,32,15,28,3,0,0,[],0,0,0,0,0,0,[],0,0,0,41118,2483,45,9.0,259,22,0,32,24,25,36,0,1,0,['TOP_LANE'],2,1,1,0,0,1,['WATER_DRAGON'],1,0
4141942593,0,15936,2861,35,7.0,205,36,0,6,10,7,14,1,0,0,[],0,0,0,0,0,0,[],0,0,1,17865,3755,36,7.2,208,55,0,10,6,8,13,1,0,0,[],0,0,0,0,0,0,[],0,0
4042852234,0,15355,3780,33,6.6,197,52,0,6,12,1,22,4,0,0,[],0,0,0,0,0,0,[],0,0,1,17860,4100,35,7.0,184,51,0,12,6,9,13,4,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4138272696,0,15111,2611,34,6.8,226,52,0,3,10,4,13,3,0,0,[],0,0,0,0,0,0,[],0,1,1,17635,2047,35,7.0,232,40,0,10,3,9,15,4,0,0,[],0,0,0,0,0,0,[],0,0
4150855623,0,15526,2676,35,7.0,215,60,0,5,12,2,31,1,0,0,[],0,0,0,0,0,0,[],0,0,1,18729,2954,36,7.2,215,39,0,12,5,13,19,3,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4088465357,0,14763,3341,35,7.0,180,60,0,3,7,2,17,4,0,0,[],0,0,0,0,0,0,[],0,0,1,17405,1555,35,7.0,245,48,0,7,3,6,22,8,0,0,[],0,0,0,0,0,0,[],0,0
4008773585,1,17902,4639,35,7.0,236,36,0,8,4,15,15,7,0,0,[],0,0,0,0,0,0,[],0,0,0,15585,4056,33,6.6,239,52,0,4,8,8,33,1,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4134602723,0,12857,4082,25,5.0,126,36,0,4,6,2,5,0,0,0,[],0,0,0,0,0,0,[],0,0,1,18877,4002,35,7.0,210,66,0,6,4,6,13,1,1,0,['BOT_LANE'],2,1,0,1,0,0,[],0,0
4091086843,0,15154,1644,35,7.0,212,61,0,3,5,5,16,5,0,0,[],0,0,0,0,0,0,[],0,0,1,16477,3167,35,7.0,246,50,0,5,3,11,22,1,0,0,[],0,0,0,0,0,0,[],0,0
4129359883,0,15633,4488,31,6.2,170,47,0,6,4,12,37,3,0,0,[],0,0,0,0,0,1,['AIR_DRAGON'],1,0,1,15767,2817,34,6.8,228,48,0,4,6,3,70,6,0,0,[],0,0,0,0,0,0,[],0,1
4151904272,0,15625,2795,34,6.8,214,36,0,6,3,7,13,14,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0,1,15674,2284,37,7.4,237,60,0,3,6,3,39,1,0,0,[],0,0,0,0,0,0,[],0,0
4259383340,1,18053,4463,37,7.4,254,63,0,8,4,7,16,3,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0,0,14575,3750,32,6.4,202,42,0,4,8,6,15,3,0,0,[],0,0,0,0,0,0,[],0,1
4106815567,1,17187,5297,35,7.0,227,44,0,7,6,7,40,10,0,0,[],0,0,0,0,0,0,[],0,0,0,15766,2956,34,6.8,215,64,0,6,7,2,66,4,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4153477209,0,15316,2931,35,7.0,206,71,0,2,4,5,40,3,0,0,[],0,0,0,0,0,0,[],0,0,1,16577,2572,35,7.0,247,64,0,4,2,6,38,5,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4181264488,1,22282,3547,39,7.8,247,60,0,14,5,20,9,4,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,0,16298,2463,34,6.8,217,39,0,5,14,9,20,3,0,0,[],0,0,0,0,0,0,[],0,0
4106815598,0,39796,3606,47,9.4,214,44,0,30,41,24,21,0,0,0,[],0,0,0,0,0,0,[],0,0,1,45653,1848,49,9.8,260,18,0,41,30,30,47,0,1,0,['MID_LANE'],1,1,0,0,0,1,['EARTH_DRAGON'],1,0
4211148928,1,18187,6552,37,7.4,237,44,0,10,2,8,17,4,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0,0,14182,2447,34,6.8,242,36,0,2,10,2,20,2,0,0,[],0,0,0,0,0,0,[],0,0
4136700038,1,18205,790,35,7.0,245,36,0,11,6,7,13,2,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0,0,15469,1519,33,6.6,182,55,0,6,11,6,28,0,0,0,[],0,0,0,0,0,0,[],0,0
4125690045,0,16391,2881,35,7.0,184,55,0,8,9,8,11,5,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0,1,17199,2894,34,6.8,215,40,0,9,8,9,62,4,0,0,[],0,0,0,0,0,0,[],0,0
4141942978,1,20355,3025,36,7.2,229,38,0,13,5,14,14,5,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,0,15077,1227,33,6.6,198,46,0,5,13,8,16,4,0,0,[],0,0,0,0,0,0,[],0,0
4136175819,1,16599,3869,35,7.0,229,53,0,6,3,4,16,1,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,1,0,15045,2000,34,6.8,241,56,0,3,6,3,14,4,0,0,[],0,0,0,0,0,0,[],0,0
4180740302,1,16865,3615,36,7.2,237,56,0,6,5,9,38,3,0,0,[],0,0,0,0,0,0,[],0,0,0,15365,3645,36,7.2,209,44,0,5,6,4,40,0,0,0,[],0,0,0,0,0,0,[],0,0
4135651575,1,15304,2429,36,7.2,221,59,0,4,3,3,17,4,0,0,[],0,0,0,0,0,0,[],0,0,0,15535,3600,34,6.8,246,55,0,3,4,7,21,4,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
